,steam_appid,categories,genres,header_image,short_description,meta
0,6030,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Partial Controller Support', 'Steam Cloud', 'Remote Play Together']",Action,https://cdn.akamai.steamstatic.com/steam/apps/6030/header.jpg?t=1586465683,The Legacy of Star Wars Dark Forces™ and Star Wars® Jedi Knight lives on in the intense first-person action of Jedi Outcast.,89
0,208140,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",Strategy,https://cdn.akamai.steamstatic.com/steam/apps/208140/header.jpg?t=1637777437,"Endless Space is a turn-based 4X strategy game, covering the space colonization age in the Endless universe, where you can control every aspect of your civilization as you strive for galactic domination.",77
0,559100,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']",Action,https://cdn.akamai.steamstatic.com/steam/apps/559100/header.jpg?t=1604683031,"The year is 1983. The world teeters on the verge of destruction as the Cold War tightens its icy grip. East or West: trust no one, question everything. The fate of humanity rests in your hands as you pit spy versus spy in tactical Phantom Doctrine.",73
0,1196630,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",Action,https://cdn.akamai.steamstatic.com/steam/apps/1196630/header.jpg?t=1644606410,"Nexomon: Extinction is a return to classic monster catching games, with a brand new story, eccentric characters and over 300 unique Nexomon to trap, tame and evolve.",
0,274940,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Captions available', 'Steam Workshop', 'In-App Purchases', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Stats', 'Steam Leaderboards', 'Includes level editor']",Action,https://cdn.akamai.steamstatic.com/steam/apps/274940/header.jpg?t=1618631987,"Play as a shark or a diver in a dark aquatic world and overcome your enemies by employing cunning, teamwork, and stealth. Depth blends tension and visceral action as you team up against AI or be matched with other players in heart pounding combat.",65
0,540190,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Leaderboards']",Casual,https://cdn.akamai.steamstatic.com/steam/apps/540190/header.jpg?t=1614290818,The classic arcade is back in a new style! It's time to prove that you are one of the best!,
0,817840,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet']",Indie,https://cdn.akamai.steamstatic.com/steam/apps/817840/header.jpg?t=1644616285,The premiere Victorian Business Tycoon &amp; Dating Simulator. Your family business has been stolen from you! Forge sexy partnerships in the sheets while crushing rival companies in the streets to become England’s largest monopoly and reclaim your family honor.,
0,658850,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",Indie,https://cdn.akamai.steamstatic.com/steam/apps/658850/header.jpg?t=1657753204,"A digital voyeur simulator where you watch strangers through surveillance cameras. Invade their privacy and witness their most intimate moments, but don’t interact with the subjects – anything could happen if you dare feed the monkeys!",
0,477770,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Remote Play Together']",Racing,https://cdn.akamai.steamstatic.com/steam/apps/477770/header.jpg?t=1576507292,The fastest and most iconic bikes in the world's biggest digital garage!,67
0,837380,['Full controller support'],Utilities,https://cdn.akamai.steamstatic.com/steam/apps/837380/header.jpg?t=1627901747,DeoVR is the best-in-class VR video player for all available headsets. Enjoy the best moments of your favorite videos. The built-in VR media browser delivers the best VR content from YouTube and other popular video sites. A player of a choice by VR video professionals and fans,
0,871170,,Animation & Modeling,https://cdn.akamai.steamstatic.com/steam/apps/871170/header.jpg?t=1602054935,"It is an application made for the person who aims for virtual youtube from now on easily for easy handling. If there is a web camera, it blinks with face recognition, the direction of the face. You can project from microphone to lip sync (interlocking of lip movement) avatar.",
0,916840,"['Single-player', 'Steam Achievements', 'Steam Cloud']",Action,https://cdn.akamai.steamstatic.com/steam/apps/916840/header.jpg?t=1632416461,"Saints &amp; Sinners is a game unlike any other in The Walking Dead universe. Every challenge you face and decision you make is driven by YOU. Fight the undead, scavenge through the flooded ruins of New Orleans, and face gut-wrenching choices for you and the other survivors. Live The Walking Dead.",
0,688420,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Remote Play on TV']",Action,https://cdn.akamai.steamstatic.com/steam/apps/688420/header.jpg?t=1655468673,"Bad North is a charming but brutal real-time tactics roguelite. Defend your idyllic island kingdom against a horde of Viking invaders, as you lead the desperate exodus of your people. Command your loyal subjects to take full tactical advantage of the unique shape of each island.",
0,798420,"['Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'In-App Purchases', 'Stats']",Action,https://cdn.akamai.steamstatic.com/steam/apps/798420/header.jpg?t=1657196441,Are you falling asleep with a rod? Never again! Professional Fishing will never let you fall asleep! Play an amazing fishing simulator and feel like a real angler! Create your own fishing club and compete with others!,
0,378540,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on TV']",Action,https://cdn.akamai.steamstatic.com/steam/apps/378540/header.jpg?t=1649842572,"Welcome to CREO, the megacorporation saving the world! A catastrophic event has knocked you out during the first day on the job… you wake up equipped with a heavy-grade exoskeleton, in a destroyed section of the complex.",72
0,376680,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Leaderboards', 'Remote Play Together']",Casual,https://cdn.akamai.steamstatic.com/steam/apps/376680/header.jpg?t=1576163117,The OFFICIAL digital adaptation of the best-selling board game. ** ONLINE MULTIPLAYER NOW AVAILABLE !!! **,
0,825630,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet']",Adventure,https://cdn.akamai.steamstatic.com/steam/apps/825630/header.jpg?t=1603424373,If you can't save the one you love… How can you save humanity? Sequel to the visual novel cult classic. Experience an alternate worldline of STEINS;GATE.,
0,1952170,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",Casual,https://cdn.akamai.steamstatic.com/steam/apps/1952170/header.jpg?t=1656904515,"Find ingredients, make menus, and run your own restaurant in this sizzling sim!",
0,752580,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Includes level editor']",Strategy,https://cdn.akamai.steamstatic.com/steam/apps/752580/header.jpg?t=1629132365,"Lead the battles that forged the greatest Empire of all time. Seven civilizations fighting for glory or freedom: Rome, Aegyptus, Britannia, Germania, Gallia, Hispania, and Carthago. Enjoy the fast-paced RTC “Real-Time Conquest” gameplay, an Old School RTS oriented to military conquest.",
0,1104330,"['Single-player', 'Steam Achievements', 'Steam Workshop', 'Steam Cloud']",Indie,https://cdn.akamai.steamstatic.com/steam/apps/1104330/header.jpg?t=1633554617,"A fantasy village builder focusing on creative building, colonist psychology and base defense. Handle resources, farming, production, tools, diplomacy, families, trading, defense, and research, as well as the wishes, expectations, thoughts, and equipment of every villager.",
0,817130,"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Remote Play on TV', 'Remote Play Together']",Simulation,https://cdn.akamai.steamstatic.com/steam/apps/817130/header.jpg?t=1657748336,"NOTE: All multiplayer servers for WWE 2K19 will be shutdown as of 6/30/2022. After that time, all game functions requiring online servers will no longer function.",
0,607050,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Co-op', 'Online Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Turn Notifications', 'Includes level editor', 'Remote Play on TV', 'Remote Play Together']",Indie,https://cdn.akamai.steamstatic.com/steam/apps/607050/header.jpg?t=1629126232,"Take to the battlefield with Wargroove, a strategy game for up to 4 players! Choose your Commander and wage turn-based war on battling factions. Design and share maps, cut-scenes and campaigns with easy-to-use editors and in-depth customization tools!",82
