,Unnamed: 0,steam_appid,categories,genres,header_image,short_description,meta
754,0,444640.0,"['Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'In-App Purchases', 'Steam Leaderboards']",Action,https://cdn.akamai.steamstatic.com/steam/apps/444640/header.jpg?t=1571743327,"Go head to head with other players in a Bloon-popping battle for victory. From the creators of best-selling Bloons TD 5, this all new Battles game is specially designed for multiplayer combat, featuring the ability to control bloons directly and send them charging past your opponent's defenses.",
755,0,524660.0,"['Steam Achievements', 'Steam Workshop', 'Steam Cloud']",Animation & Modeling,https://cdn.akamai.steamstatic.com/steam/apps/524660/header.jpg?t=1646852600,RutonyChat is a program for receiving messages from chats and notifications from various streaming sites. A faithful assistant to the streamer and video blogger who wants to spice up or spruce up their content.,
756,0,485510.0,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",Action,https://cdn.akamai.steamstatic.com/steam/apps/485510/header.jpg?t=1655226032,"Ready to die? Experience the newest brutal action game from Team NINJA and Koei Tecmo Games. In the age of samurai, a lone traveler lands on the shores of Japan. He must fight his way through the vicious warriors and supernatural Yokai that infest the land in order to find that which he seeks.",84.0
757,0,921570.0,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV']",RPG,https://cdn.akamai.steamstatic.com/steam/apps/921570/header.jpg?t=1647343121,Eight travelers. Eight adventures. Eight roles to play. Embark on an epic journey across the vast and wondrous world of Orsterra and discover the captivating stories of each of the eight travelers.,80.0
758,0,201810.0,"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Leaderboards']",Action,https://cdn.akamai.steamstatic.com/steam/apps/201810/header.jpg?t=1630605243,"Wolfenstein®: The New Order reignites the series that created the first-person shooter genre. Wolfenstein offers a deep game narrative packed with action, adventure and first-person combat.",81.0
759,0,718850.0,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Partial Controller Support', 'Steam Cloud', 'Remote Play on Tablet', 'Remote Play Together']",Strategy,https://cdn.akamai.steamstatic.com/steam/apps/718850/header.jpg?t=1621527040,"Age of Wonders: Planetfall is the new strategy game from Triumph Studios, creators of the critically acclaimed Age of Wonders series, bringing all the exciting tactical turn-based combat and in-depth empire building of its predecessors to space in an all-new, sci-fi setting.",81.0
760,0,1522820.0,"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards', 'Remote Play on TV']",Action,https://cdn.akamai.steamstatic.com/steam/apps/1522820/header.jpg?t=1649351957,"Slice, burn, toss, zap, grind and gib massive hordes of repugnant orcs in this long-awaited successor to the award-winning Orcs Must Die! series.",
761,0,1042550.0,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",RPG,https://cdn.akamai.steamstatic.com/steam/apps/1042550/header.jpg?t=1612947708,"With engaging storylines, classic turn-based battles, and tons of Digimon to collect, Digimon Story Cyber Sleuth: Complete Edition delivers everything fans loved about Digimon Story: Cyber Sleuth and Digimon Story: Cyber Sleuth – Hacker’s Memory.",
762,0,898750.0,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",RPG,https://cdn.akamai.steamstatic.com/steam/apps/898750/header.jpg?t=1649915668,"30 years on, the battle for our world's future continues. Super Robot Wars is a tactical RPG that brings characters and robots from a variety of mecha anime together to battle their mutual foes.",
763,0,372000.0,"['Multi-player', 'MMO', 'Steam Trading Cards', 'In-App Purchases', 'Partial Controller Support', 'Valve Anti-Cheat enabled']",Free to Play,https://cdn.akamai.steamstatic.com/steam/apps/372000/header.jpg?t=1647582991,Tree of Savior(abbreviated as TOS thereafter) is an MMORPG in which you embark on a journey to search for the goddesses in the world of chaos. Fairy-tale like colors accompanied with beautiful graphics in TOS will have you reminiscing about precious moments all throughout the game.,
764,0,268650.0,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Captions available', 'Steam Workshop', 'Partial Controller Support', 'Steam Leaderboards', 'Includes level editor']",Action,https://cdn.akamai.steamstatic.com/steam/apps/268650/header.jpg?t=1655416395,"Over 1000 unique components allow you to build and command voxel vehicles from the deep ocean to outer space! Forge strategies, allegiances and fleets strong enough to destroy eight deadly factions of the planet and reign supreme. A genre-defying mashup of simulation, building, RTS and RPG.",
765,0,1559390.0,"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud']",RPG,https://cdn.akamai.steamstatic.com/steam/apps/1559390/header.jpg?t=1649755183,"Following the previous one, “Fate Seeker II” character development, thinking and exploration and other elements. You can experience real-time combat without switching scenes, and feel the delightful martial arts anytime.",
766,0,736220.0,"['Multi-player', 'PvP', 'Online PvP', 'Steam Workshop', 'Partial Controller Support']",Action,https://cdn.akamai.steamstatic.com/steam/apps/736220/header.jpg?t=1643990765,"Join the fight for victory in Post Scriptum, the only truly immersive WW2 collaborative tactical shooter. Ruthless realism with an impressive arsenal of authentic weapons and a detailed collection of vehicles across immense battlefields in this absolutely unique combined arms experience.",
767,0,834530.0,"['Single-player', 'Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Tablet', 'Remote Play on TV']",Action,https://cdn.akamai.steamstatic.com/steam/apps/834530/header.jpg?t=1632607885,"SEGA’s critically-acclaimed entry that started a legend. Become Kazuma Kiryu, an up-and-coming yakuza who takes the fall for the murder of a crime boss, only to emerge from prison ten years later to a changed world. Remastered from the ground up, now in 4K and uncapped framerates on PC.",80.0
768,0,290080.0,"['Multi-player', 'Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Stats']",Action,https://cdn.akamai.steamstatic.com/steam/apps/290080/header.jpg?t=1625615592,"Hardcore and realistic; LiF is a Medieval multiplayer sandbox RPG, with free terraforming, a rich crafting system and preset and modular building construction. With engaging survival aspects, no target physics-based combat and a unique formation system - along with numerous other features - LiF is not for the faint of heart!",63.0
769,0,386940.0,"['Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Co-op', 'Online Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Includes level editor', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together']",Action,https://cdn.akamai.steamstatic.com/steam/apps/386940/header.jpg?t=1643824507,"Ultimate Chicken Horse is a party platformer game where you build the level as you play, placing traps and hazards to screw your friends over, but trying not to screw yourself.",
770,0,997010.0,"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",Simulation,https://cdn.akamai.steamstatic.com/steam/apps/997010/header.jpg?t=1657788699,Welcome to Brighton! Join the police force of this fictitious American city and experience the day to day life of a police officer.,
771,0,47410.0,"['Multi-player', 'MMO', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Trading Cards']",Free to Play,https://cdn.akamai.steamstatic.com/steam/apps/47410/header.jpg?t=1617790987,"A massively multiplayer grand strategy game, Stronghold Kingdoms is about forging alliances, political mind games, city-building and castle sieges with thousands of other players!",75.0
772,0,841370.0,"['Single-player', 'Multi-player', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'In-App Purchases', 'Steam Cloud', 'Remote Play on TV', 'Remote Play Together']",Simulation,https://cdn.akamai.steamstatic.com/steam/apps/841370/header.jpg?t=1639606986,NBA 2K celebrates 20 years of redefining what sports gaming can be. NBA 2K19 continues to push limits as it brings gaming one step closer to real-life basketball excitement and culture.,76.0
773,0,616720.0,['Steam Workshop'],Animation & Modeling,https://cdn.akamai.steamstatic.com/steam/apps/616720/header.jpg?t=1641008482,"The best cross-platform Live2D solution, three display modes (Wallpaper / Desktop / Desktop Window), multiple platforms (Windows / MacOS / Android), high-precision facial capture (Windows / MacOS / Android / iOS), and many other features.",
774,0,10090.0,"['Single-player', 'Multi-player', 'Co-op']",Action,https://cdn.akamai.steamstatic.com/steam/apps/10090/header.jpg?t=1654830025,"Call of Duty is back, redefining war like you've never experienced before. Building on the Call of Duty 4®: Modern Warfare engine, Call of Duty: World at War immerses players into the most gritty and chaotic WWII combat ever experienced.",83.0
775,0,585420.0,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Leaderboards', 'Remote Play on TV']",Action,https://cdn.akamai.steamstatic.com/steam/apps/585420/header.jpg?t=1655279927,"Unleash your creativity and create a vast variety of vehicles to explore the open world of Trailmakers, or compete with your friends for speed, durability or versatility. Luxury sports cars? Helicopters? Vehicles that transform from plane, to boat, to car? The choice is yours.",
776,0,1113560.0,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support']",Action,https://cdn.akamai.steamstatic.com/steam/apps/1113560/header.jpg?t=1646753289,"The upgraded prequel of NieR:Automata. A kind young man sets out with Grimoire Weiss, a strange talking book, to search for the &quot;Sealed verses&quot; in order to save his sister Yonah, who fell terminally ill to the Black Scrawl.",
777,0,1455660.0,"['Single-player', 'Multi-player', 'MMO', 'PvP', 'Online PvP', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases']",Indie,https://cdn.akamai.steamstatic.com/steam/apps/1455660/header.jpg?t=1649150083,"Play What The Pros Play! Officially licensed by MLB, MiLB, and the MLBPA, Out of the Park Baseball 22 is the newest in the award-winning strategy series. Fun, authenticity, and depth make it a sports fan’s dream come true - and the only game ever to win Metacritic PC Game of the Year Award TWICE.",
778,0,409710.0,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Commentary available', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV']",Action,https://cdn.akamai.steamstatic.com/steam/apps/409710/header.jpg?t=1598321131,"BioShock is a shooter unlike any other, loaded with unique weapons and tactics. Complete with an arsenal of revolvers, shotguns, and grenade launchers, players will be forced to genetically modify their DNA to become an even deadlier weapon.",80.0
779,0,939960.0,"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'In-App Purchases', 'Partial Controller Support']",Action,https://cdn.akamai.steamstatic.com/steam/apps/939960/header.jpg?t=1646425862,"Dive into a transformed vibrant post-apocalyptic Hope County, Montana, 17 years after a global nuclear catastrophe. Lead the fight against the Highwaymen, as they seek to take over the last remaining resources.",
780,0,1279610.0,,Free to Play,https://cdn.akamai.steamstatic.com/steam/apps/1279610/header.jpg?t=1607500590,"PrPrive is a Live2D live broadcast assistant software developed by us. The software can achieve a high frame rate, multi-expression switching, targetless auto-drop frame at a lower CPU occupancy.",
781,0,1408720.0,"['Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Partial Controller Support', 'Includes level editor']",Action,https://cdn.akamai.steamstatic.com/steam/apps/1408720/header.jpg?t=1628744966,"An easy to get into fully moddable First Person Shooter with advanced movement mechanics. Fully Customizable with Mods, Custom Maps and Thousands of Items to Unlock.",
782,0,927380.0,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on TV']",Action,https://cdn.akamai.steamstatic.com/steam/apps/927380/header.jpg?t=1603131901,"Kazuma Kiryu, the Dragon of Dojima, must face the ambitious Ryuji Goda, the Dragon of Kansai, in an all-out war between two rival yakuza clans. An extreme recreation of one of Yakuza’s most beloved entries, now in stunning 4K and unlocked framerates. There can be only one dragon.",82.0
783,0,488860.0,"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Steam Cloud', 'Remote Play Together']",Action,https://cdn.akamai.steamstatic.com/steam/apps/488860/header.jpg?t=1656029509,"MADNESS: Project Nexus is a third-person Run n' Gun / Beat'Em Up filled with arcade-style action and button-mashing brutality. Gun your way through droves of bad guys in the Story Campaign, or build your perfect killing machine in the neverending onslaught of Arena Mode.",
784,0,1672970.0,"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards']",Action,https://cdn.akamai.steamstatic.com/steam/apps/1672970/header.jpg?t=1650064917,"Fight your way through an exciting action-adventure game, inspired by classic dungeon crawlers and set in the Minecraft universe!",
785,0,1096900.0,"['Steam Workshop', 'Partial Controller Support']",RPG,https://cdn.akamai.steamstatic.com/steam/apps/1096900/header_alt_assets_2.jpg?t=1658182721,"You want to create an RPG, but every game making tool you have found was either too complex or too limited? RPG Maker MZ empowers you with simple tools to create your RPG right out of the box, yet is customizable enough to make the exact RPG you want!",
786,0,1521580.0,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Partial Controller Support', 'Stats', 'Steam Leaderboards', 'Includes level editor']",Action,https://cdn.akamai.steamstatic.com/steam/apps/1521580/header.jpg?t=1656946627,"Perfect Heist 2 is a round-based online game, where robbers try to hide in plain sight while robbing a bank without being noticed by the cop team!",
787,0,1222700.0,"['Multi-player', 'Co-op', 'Online Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together']",Action,https://cdn.akamai.steamstatic.com/steam/apps/1222700/header.jpg?t=1626878628,A Way Out is an exclusively co-op adventure where you play the role of one of two prisoners making their daring escape from prison.,78.0
788,0,799960.0,"['Multi-player', 'MMO', 'PvP', 'Online PvP', 'In-App Purchases']",Free to Play,https://cdn.akamai.steamstatic.com/steam/apps/799960/header.jpg?t=1618937889,"Join over 50 million Wizards and help save Wizard City! Enroll in the Ravenwood School of Magical Arts, master powerful spells against tough bosses, collect and befriend hundreds of pets, and explore fantastical worlds across The Spiral!",
789,0,1278480.0,,Utilities,https://cdn.akamai.steamstatic.com/steam/apps/1278480/header.jpg?t=1609898780,"Smart Game Booster is an easy-to-use yet efficient game optimization utility, essential for any gamer who wants a smoother gaming experience.",
790,0,339600.0,"['Multi-player', 'MMO', 'Cross-Platform Multiplayer', 'Steam Achievements']",Free to Play,https://cdn.akamai.steamstatic.com/steam/apps/339600/header.jpg?t=1636661777,"Stake your claim, command your fleets, and wage epic war in space.",
791,0,1088850.0,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",Action,https://cdn.akamai.steamstatic.com/steam/apps/1088850/header.jpg?t=1652199842,"Fire up a wild ride across the cosmos with a fresh take on Marvel’s Guardians of the Galaxy. In this action-adventure game, you are Star-Lord leading the unpredictable Guardians from one explosion of chaos to the next. You got this. Probably.",
792,0,223850.0,"['Steam Achievements', 'Steam Trading Cards', 'Steam Leaderboards']",Utilities,https://cdn.akamai.steamstatic.com/steam/apps/223850/header.jpg?t=1645981105,"3DMark is for gamers, overclockers and system builders who want to get more out of their hardware. With its wide range of benchmark tests, 3DMark has everything you need to test your PC's performance.",
793,0,470220.0,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Co-op', 'Online Co-op', 'Shared/Split Screen Co-op', 'Full controller support', 'Steam Trading Cards', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together']",Casual,https://cdn.akamai.steamstatic.com/steam/apps/470220/header.jpg?t=1649698814,UNO makes its return with new exciting features! Match cards by color or value and play action cards to change things up. Race against others to empty your hand before everyone else in Classic play or customize your experience with House Rules.,
794,0,1466640.0,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV']",Action,https://cdn.akamai.steamstatic.com/steam/apps/1466640/header.jpg?t=1655902325,Hitchhike your way to freedom in this crazy procedurally generated road trip. No one's road is the same!,79.0
795,0,777130.0,"['Single-player', 'Steam Achievements', 'In-App Purchases']",Casual,https://cdn.akamai.steamstatic.com/steam/apps/777130/header.jpg?t=1654798643,You are responsible somehow for a curse that befalls 12 unfortunate hawt dudes. Now you have to find them and break the curse with your love!!,
796,0,298050.0,"['Single-player', 'Multi-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Stats']",Strategy,https://cdn.akamai.steamstatic.com/steam/apps/298050/header.jpg?t=1584098767,The ascendant spacefaring 4X strategy game returns! A new chapter in the epic Master of Orion saga is poised to once again capture the imaginations of millions of gamers.,74.0
797,0,240720.0,"['Single-player', 'Partial Controller Support', 'Commentary available', 'Remote Play on Phone', 'Remote Play on Tablet']",Action,https://cdn.akamai.steamstatic.com/steam/apps/240720/header.jpg?t=1577387341,A game I made for a certain kind of person. To hurt them.,
798,0,1094780.0,"['Multi-player', 'MMO', 'PvP', 'Co-op', 'Steam Workshop', 'In-App Purchases', 'Partial Controller Support']",Indie,https://cdn.akamai.steamstatic.com/steam/apps/1094780/header.jpg?t=1638369339,Fisher Online - online wild fishing simulator. Forget about licenses and catch rates. Choose bait or lures and catch fish in Europe and Russia.,
799,0,270150.0,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Partial Controller Support', 'Steam Cloud']",Action,https://cdn.akamai.steamstatic.com/steam/apps/270150/header.jpg?t=1650303653,"RUNNING WITH RIFLES is a top-down tactical shooter with open world RPG elements. In RWR, you join the ranks of an army as a common soldier, just like the thousands around you.",78.0
800,0,228180.0,,Audio Production,https://cdn.akamai.steamstatic.com/steam/apps/228180/header.jpg?t=1594129556,"With Action! you can record and live stream your HD/4K/HDR10/8K gameplay, display game's fps, add webcams, live audio commentary, add streaming overlays such as chatbox, alert box, monitor the status of your recording and streaming, benchmark your computer and more!",
801,0,1904860.0,"['Single-player', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards']",Indie,https://cdn.akamai.steamstatic.com/steam/apps/1904860/header.jpg?t=1657907114,RPG turn-based combat game with deep tactics and bad jokes! Do you have what it takes to save the kingdom?,
802,0,285900.0,"['Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together']",Action,https://cdn.akamai.steamstatic.com/steam/apps/285900/header.jpg?t=1639479522,"Gang Beasts is a silly multiplayer party game with surly gelatinous characters, brutal slapstick fight sequences, and absurd hazardous environments, set in the mean streets of Beef City.",
803,0,517630.0,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on TV']",Action,https://cdn.akamai.steamstatic.com/steam/apps/517630/header.jpg?t=1620144409,"Rogue agent Rico Rodriguez journeys to Solis, a huge South American world home of conflict, oppression and extreme weather conditions. Strap into your wingsuit, equip your fully customizable grappling hook, and get ready to bring the thunder!",68.0
804,0,1066890.0,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Full controller support']",Racing,https://cdn.akamai.steamstatic.com/steam/apps/1066890/header.jpg?t=1638569628,"Automobilista 2 once again puts you in the driving seat of an advanced and diverse racing simulator - now with incredible graphical quality, high-profile cars and tracks, advanced dynamic track condition system and VR support.",
805,0,567630.0,"['Multi-player', 'MMO', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'In-App Purchases', 'Stats']",Action,https://cdn.akamai.steamstatic.com/steam/apps/567630/header.jpg?t=1654741274,"Blood of Steel is an online competitive game. From Joan, Caesar, Alexander...hundreds of historical heroes all over the world. Lead them and your army of thousands soldiers to defeat your enemies on the epic battlefield. Play rank mode, siege the castle, as the king of the Steel Land, be the legend",
806,0,595520.0,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",RPG,https://cdn.akamai.steamstatic.com/steam/apps/595520/header.jpg?t=1646911184,"FINAL FANTASY XII THE ZODIAC AGE - This revered classic returns, now fully remastered for the first time for PC, featuring all new and enhanced gameplay.",
807,0,239030.0,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Stats', 'Steam Leaderboards', 'Remote Play on Phone', 'Remote Play on Tablet']",Adventure,https://cdn.akamai.steamstatic.com/steam/apps/239030/header.jpg?t=1646889353,"Congratulations. The October labor lottery is complete. Your name was pulled. For immediate placement, report to the Ministry of Admission at Grestin Border Checkpoint. An apartment will be provided for you and your family in East Grestin. Expect a Class-8 dwelling.",85.0
808,0,636040.0,"['Multi-player', 'MMO', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Trading Cards', 'In-App Purchases']",Adventure,https://cdn.akamai.steamstatic.com/steam/apps/636040/header.jpg?t=1607517047,"Award winning indie game studio Kukouri welcomes you to our multiplatform MMO sandbox: Pixel Worlds! (” Best Indie Game Developer ” Global Mobile Game Awards 2019) Play free with friends, create your own worlds and stories. Fight off the enemies and get awesome items in this award winning indie MMO!",
809,0,705210.0,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Workshop', 'Partial Controller Support', 'Steam Cloud', 'Stats', 'Steam Leaderboards', 'Includes level editor', 'Remote Play Together']",Action,https://cdn.akamai.steamstatic.com/steam/apps/705210/header.jpg?t=1532000492,"Cube Racer is a round based multiplayer racing game with cubes. Every round, all players race against each other to the finish line. Before every round, the players get to build one or more obstacles on the map. In the next round, all players have to pass all the obstacles, which have been built yet.",
810,0,1118310.0,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Shared/Split Screen PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Full controller support', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together']",Free to Play,https://cdn.akamai.steamstatic.com/steam/apps/1118310/header.jpg?t=1656587289,"RetroArch is an open source and cross platform frontend/framework for emulators, game engines, video games, media players and other applications",
811,0,1239080.0,"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Workshop', 'Steam Cloud', 'Includes level editor', 'Remote Play Together']",Action,https://cdn.akamai.steamstatic.com/steam/apps/1239080/header.jpg?t=1652984111,Command military Special Ops Teams in gripping tactical combat against a Middle East-based terrorist network. Sequel to RockPaperShotgun's &quot;Best Tactics Game of 2014&quot;.,
812,0,590380.0,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV']",Indie,https://cdn.akamai.steamstatic.com/steam/apps/590380/header.jpg?t=1658236736,Control powerful mechs from the future to defeat an alien threat. Each attempt to save the world presents a new randomly generated challenge in this turn-based strategy game.,90.0
813,0,1520370.0,"['Single-player', 'Partial Controller Support', 'Steam Cloud']",Adventure,https://cdn.akamai.steamstatic.com/steam/apps/1520370/header.jpg?t=1644526292,"Build your crappy vehicle into a race car, install the parts yourself. Make money by cutting wood, racing at night or delivering pizza. Maybe you want to manage a sugar shack or build yourself a big garage?",
814,0,1536610.0,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Cross-Platform Multiplayer']",Casual,https://cdn.akamai.steamstatic.com/steam/apps/1536610/header.jpg?t=1634579351,"OpenTTD is a business simulation game in which players earn money by transporting passengers and cargo via road, rail, water, and air. It is an open-source remake and expansion of the 1995 Chris Sawyer video game Transport Tycoon Deluxe.",
815,0,346010.0,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Steam Workshop', 'Includes level editor', 'Remote Play on Tablet']",Indie,https://cdn.akamai.steamstatic.com/steam/apps/346010/header.jpg?t=1644513850,"Besiege is a physics based building game in which you construct medieval siege engines. Battle your way through a 54 level singleplayer campaign, unleash chaos with your friends in multiplayer, create your own worlds with the level editor, customize your game with mods through the workshop.",
816,0,7940.0,"['Single-player', 'Multi-player']",Action,https://cdn.akamai.steamstatic.com/steam/apps/7940/header.jpg?t=1646762118,"The new action-thriller from the award-winning team at Infinity Ward, the creators of the Call of Duty® series, delivers the most intense and cinematic action experience ever. Call of Duty 4: Modern Warfare arms gamers with an arsenal of advanced and powerful modern day firepower and transports them to the most treacherous hotspots...",92.0
817,0,232890.0,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Includes level editor']",Simulation,https://cdn.akamai.steamstatic.com/steam/apps/232890/header.jpg?t=1656517660,"Stronghold Crusader 2 is the long awaited sequel to the original castle sim. After 12 years Stronghold returns to the desert with a new 3D engine and powerful Havok Physics. Crusader 2 recaptures the original game’s addictive, fast-paced gameplay and authentic castle simulation.",
818,0,1252330.0,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Steam Achievements', 'Full controller support']",Action,https://cdn.akamai.steamstatic.com/steam/apps/1252330/header.jpg?t=1652365819,"DEATHLOOP is a next-gen FPS from Arkane Lyon, the award-winning studio behind Dishonored. In DEATHLOOP, two rival assassins are trapped in a mysterious timeloop on the island of Blackreef, doomed to repeat the same day for eternity.",87.0
819,0,479130.0,['Stats'],Utilities,https://cdn.akamai.steamstatic.com/steam/apps/479130/header.jpg?t=1583258559,"ESEA is a third party matchmaking service that uses the industry leading anti-cheat (ESEA Client) to protect matches. ESEA currently has PUGs, Scrims, Ladders, Events and runs one of the largest open format leagues in the world. ESEA Premium is used for CS:GO on the ESEA Network.",
820,0,858820.0,"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'In-App Purchases']",Action,https://cdn.akamai.steamstatic.com/steam/apps/858820/header.jpg?t=1657656556,"The Giants are coming! Form a tribe with up to 10 players to defend your village from the relentless onslaught of deadly spirits and gigantic brutes hel-bent on bringing on the end of the world in this game with a unique blend of action, survival, and roguelite elements.",
821,0,1533390.0,"['Multi-player', 'PvP', 'Online PvP', 'Cross-Platform Multiplayer', 'In-App Purchases']",Action,https://cdn.akamai.steamstatic.com/steam/apps/1533390/header.jpg?t=1632461123,"Run, jump, and climb using only your hands. Play tag or infection with people online. Run away from the infected players, or outmaneuver the survivors to catch them. Embrace your inner ape.",
822,0,1243830.0,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Co-op', 'Online Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Remote Play Together']",Casual,https://cdn.akamai.steamstatic.com/steam/apps/1243830/header.jpg?t=1652268022,"Experience all the Onion Kingdom has to offer, Overcooked! 1 &amp; 2 infused with 4k goodness running at a smooth 60 FPS. Fully remastered and cooked up from scratch. Enjoy 200+ levels (12 new) and 80+ chefs (3 new), this is the ultimate Overcooked! experience.",
